ID;Project Name;Camera Trap Name;Latitude;Longitude;Sampling Event;Photo Type;Photo Date;Photo time;Raw Name;Class;Order;Family;Genus;Species;Genus Species;Number of Animals;Person Identifying the Photo;Camera Serial Number;Camera Start Date;Camera End Date;Person setting up the Camera;Person picking up the Camera;Camera Manufacturer;Camera Model;Sequence Info;Moon Phase;Temperature;Flash;Organization Name
17258;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:43:08;IMAG1613.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17259;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:43:08;IMAG1614.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17260;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:43:40;IMAG1615.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17261;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:43:40;IMAG1616.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17262;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:43:40;IMAG1617.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17263;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:44:11;IMAG1618.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17264;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:44:11;IMAG1619.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17265;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:44:11;IMAG1620.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17266;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:44:42;IMAG1621.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17267;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:44:42;IMAG1622.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17268;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:44:42;IMAG1623.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17269;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:45:16;IMAG1624.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17270;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:45:16;IMAG1625.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17271;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:45:16;IMAG1626.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17272;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:45:49;IMAG1627.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17273;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:45:49;IMAG1628.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17274;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:45:49;IMAG1629.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17275;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:46:21;IMAG1630.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17276;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:46:21;IMAG1631.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17277;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:46:21;IMAG1632.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17278;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:46:55;IMAG1633.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17279;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:46:55;IMAG1634.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17280;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:46:55;IMAG1635.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17281;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:47:23;IMAG1636.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17282;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:47:23;IMAG1637.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17283;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:47:23;IMAG1638.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17284;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:47:55;IMAG1639.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17285;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:47:55;IMAG1640.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17286;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:47:55;IMAG1641.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17287;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:48:27;IMAG1642.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17288;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:48:27;IMAG1643.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17289;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:48:27;IMAG1644.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17290;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:48:59;IMAG1645.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17291;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:48:59;IMAG1646.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17292;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:48:59;IMAG1647.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17293;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:49:32;IMAG1648.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17294;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:49:32;IMAG1649.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17295;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:49:32;IMAG1650.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17296;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:50:04;IMAG1651.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17297;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:50:04;IMAG1652.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17298;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:50:04;IMAG1653.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17299;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:50:36;IMAG1654.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17300;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:50:36;IMAG1655.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17301;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:50:36;IMAG1656.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17302;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:51:08;IMAG1657.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17303;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:51:08;IMAG1658.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17304;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:51:08;IMAG1659.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17305;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:51:37;IMAG1660.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17306;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:51:37;IMAG1661.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17307;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:51:37;IMAG1662.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17308;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:52:08;IMAG1663.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17309;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:52:08;IMAG1664.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17310;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:52:08;IMAG1665.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17311;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:52:41;IMAG1666.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17312;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:52:42;IMAG1667.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17313;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:52:42;IMAG1668.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17314;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:53:14;IMAG1669.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17315;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:53:14;IMAG1670.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17316;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:53:14;IMAG1671.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17317;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:53:47;IMAG1672.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17318;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:53:47;IMAG1673.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17319;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:53:47;IMAG1674.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17320;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:54:20;IMAG1675.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17321;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:54:20;IMAG1676.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17322;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:54:20;IMAG1677.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17323;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:54:50;IMAG1678.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17324;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:54:50;IMAG1679.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17325;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:54:50;IMAG1680.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17326;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:55:23;IMAG1681.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17327;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:55:23;IMAG1682.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17328;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:55:23;IMAG1683.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17329;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:55:58;IMAG1684.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17330;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:55:58;IMAG1685.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17331;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:55:58;IMAG1686.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17332;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:56:30;IMAG1687.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17333;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:56:30;IMAG1688.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17334;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:56:30;IMAG1689.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17335;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:57:02;IMAG1690.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17336;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:57:02;IMAG1691.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17337;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:57:02;IMAG1692.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17338;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:57:37;IMAG1693.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17339;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:57:37;IMAG1694.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17340;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:57:37;IMAG1695.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17341;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:58:10;IMAG1696.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17342;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:58:10;IMAG1697.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17343;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:58:10;IMAG1698.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17344;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:58:42;IMAG1699.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17345;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:58:42;IMAG1700.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17346;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:58:42;IMAG1701.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17347;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:59:13;IMAG1702.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17348;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:59:13;IMAG1703.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17349;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:59:13;IMAG1704.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17350;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:59:44;IMAG1705.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17351;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:59:44;IMAG1706.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17352;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;21:59:44;IMAG1707.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17353;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:00:15;IMAG1708.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17354;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:00:15;IMAG1709.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17355;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:00:15;IMAG1710.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17356;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:00:46;IMAG1711.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17357;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:00:46;IMAG1712.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17358;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:00:46;IMAG1713.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17359;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:01:21;IMAG1714.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
17360;Mountain Tapir;CT-LC-2-57;-77.138322;0.927518;Marzo 2019;Blank;2019-03-02;22:01:21;IMAG1715.JPG;;;;;; ;;;1403110137;2019-03-02;2019-03-03;Juan Sanchez;Juan Sanchez;Scoutguard;SG560C;;;;24;
